Unnamed: 0,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,plant1_train_cond_loc1,plant1_train_cond_loc2,plant1_train_cond_loc3,year,moth,day,hour,min
16007,2018-05-28 10:00,22.36,50.21,21.28,22.0,51.62,20.86,22.24,50.12,20.4,26.06,36.42,0.0,0.0,0.0,2018,5,28,10,0
16009,2018-05-28 11:00,23.46,47.5,21.74,23.0,47.8,21.05,23.25,48.6,20.52,26.3,38.22,0.0,0.0,0.0,2018,5,28,11,0
16011,2018-05-28 12:00,24.47,46.64,22.0,23.95,47.83,21.16,24.26,46.73,20.78,26.51,36.97,0.0,0.0,0.0,2018,5,28,12,0
16013,2018-05-28 13:00,25.35,43.59,22.16,24.65,45.02,21.28,24.84,46.92,20.94,25.57,42.09,0.0,0.0,0.0,2018,5,28,13,0
16015,2018-05-28 14:00,26.03,42.86,22.46,25.17,45.54,21.32,25.08,46.34,21.09,24.99,44.02,0.0,0.0,0.0,2018,5,28,14,0
16017,2018-05-28 15:00,26.27,43.71,22.54,25.38,45.48,21.62,25.35,45.97,21.32,23.86,45.54,0.0,0.0,0.0,2018,5,28,15,0
16019,2018-05-28 16:00,26.21,43.28,23.11,25.66,43.83,21.85,25.45,43.83,21.47,24.16,44.47,0.0,0.0,0.0,2018,5,28,16,0
16021,2018-05-28 17:00,26.24,44.72,22.92,25.66,44.87,21.81,25.45,46.28,21.51,24.62,45.91,0.0,0.0,0.0,2018,5,28,17,0
16023,2018-05-28 18:00,25.84,46.06,22.77,25.45,45.51,21.93,25.14,46.49,21.58,23.25,47.25,0.0,0.0,0.0,2018,5,28,18,0
16025,2018-05-28 19:00,25.42,44.2,22.88,24.99,45.21,21.7,24.01,47.99,21.36,20.93,54.24,0.0,0.0,0.0,2018,5,28,19,0
16027,2018-05-28 20:00,24.65,47.89,22.92,24.32,47.95,21.85,23.13,51.62,21.28,20.13,58.85,0.0,0.0,0.0,2018,5,28,20,0
16029,2018-05-28 21:00,24.74,49.85,22.81,23.74,51.83,21.7,22.42,56.41,21.16,19.65,64.84,0.0,0.0,0.0,2018,5,28,21,0
16031,2018-05-28 22:00,24.19,50.67,22.61,23.28,52.78,21.62,22.3,55.56,21.16,19.86,60.99,0.0,0.0,0.0,2018,5,28,22,0
16033,2018-05-28 23:00,24.01,54.09,22.54,22.73,57.45,21.81,21.87,60.81,21.13,19.37,69.14,0.0,0.0,0.0,2018,5,28,23,0
16035,2018-05-29 0:00,23.61,56.96,22.46,22.39,60.23,21.81,21.78,60.87,21.24,19.34,67.22,0.0,0.0,0.0,2018,5,29,0,0
16037,2018-05-29 1:00,23.37,51.43,22.46,22.15,56.04,21.58,21.54,58.52,21.16,19.31,63.98,0.0,0.0,0.0,2018,5,29,1,0
16039,2018-05-29 2:00,23.19,54.33,22.39,22.06,57.36,21.62,21.54,60.53,21.16,19.1,71.67,0.0,0.0,0.0,2018,5,29,2,0
16041,2018-05-29 3:00,23.06,52.05,22.39,22.15,55.19,21.66,21.6,57.69,21.01,19.77,60.74,0.0,0.0,0.0,2018,5,29,3,0
16043,2018-05-29 4:00,23.06,53.54,22.39,22.06,56.68,21.7,21.51,59.49,21.2,19.77,64.35,0.0,0.0,0.0,2018,5,29,4,0
16045,2018-05-29 5:00,23.16,55.49,22.39,22.03,58.85,21.66,21.23,61.23,21.09,18.91,67.03,0.0,0.0,0.0,2018,5,29,5,0
16047,2018-05-29 6:00,23.1,57.57,22.23,22.0,60.96,21.66,21.08,63.71,20.94,19.07,69.23,0.0,0.0,0.0,2018,5,29,6,0
16049,2018-05-29 7:00,23.16,58.12,22.23,22.09,60.62,21.58,21.2,63.37,21.05,19.71,66.7,0.0,0.0,0.0,2018,5,29,7,0
16051,2018-05-29 8:00,23.19,57.69,22.23,22.15,60.78,21.7,21.36,63.31,20.97,20.32,64.71,0.0,0.0,0.0,2018,5,29,8,0
16053,2018-05-29 9:00,23.49,57.3,22.35,22.58,61.36,21.85,21.9,63.98,21.16,21.29,65.66,0.0,0.0,0.0,2018,5,29,9,0
16055,2018-05-29 10:00,23.95,60.01,22.42,23.16,62.64,22.0,22.7,65.08,21.43,22.82,62.09,0.0,0.0,0.0,2018,5,29,10,0
16057,2018-05-29 11:00,24.32,60.29,22.5,23.49,61.69,21.89,22.76,64.41,21.47,22.18,63.13,0.0,0.0,0.0,2018,5,29,11,0
16059,2018-05-29 12:00,24.65,59.1,22.58,23.52,61.42,21.85,22.82,63.86,21.39,21.84,64.07,0.0,0.0,0.0,2018,5,29,12,0
16061,2018-05-29 13:00,25.2,57.26,22.73,24.13,58.76,22.08,23.37,61.05,21.55,22.7,60.59,0.0,0.0,0.0,2018,5,29,13,0
16063,2018-05-29 14:00,25.72,56.44,22.84,24.62,59.1,22.19,24.16,60.96,21.66,23.1,62.15,0.0,0.0,0.0,2018,5,29,14,0
16065,2018-05-29 15:00,25.87,58.0,22.96,25.02,59.43,22.08,24.35,61.66,21.78,22.82,61.94,0.0,0.0,0.0,2018,5,29,15,0
16067,2018-05-29 16:00,25.69,56.56,23.19,24.59,59.68,22.31,23.52,62.67,21.78,21.6,66.76,0.0,0.0,0.0,2018,5,29,16,0
16069,2018-05-29 17:00,25.57,57.84,23.3,24.56,59.37,22.19,23.31,63.49,21.78,20.16,72.47,0.0,0.0,0.0,2018,5,29,17,0
16071,2018-05-29 18:00,24.22,60.29,22.84,24.29,59.74,22.31,22.7,65.32,21.66,18.55,78.91,0.0,0.0,0.0,2018,5,29,18,0
16073,2018-05-29 19:00,24.22,62.24,22.84,24.16,61.57,22.12,22.52,66.61,21.62,19.13,76.34,0.0,0.0,0.0,2018,5,29,19,0
16075,2018-05-29 20:00,23.31,65.29,22.58,23.22,64.87,22.04,21.78,69.23,21.39,17.66,86.32,0.0,0.0,0.0,2018,5,29,20,0
16077,2018-05-29 21:00,23.74,65.87,22.73,22.82,68.19,22.08,21.36,73.08,21.51,17.54,88.31,0.0,0.0,0.0,2018,5,29,21,0
16079,2018-05-29 22:00,23.46,68.22,22.42,22.52,71.03,21.89,21.17,75.55,21.36,18.36,89.8,0.0,0.0,0.0,2018,5,29,22,0
16081,2018-05-29 23:00,23.49,67.46,22.5,22.24,71.0,21.93,20.9,74.45,21.32,17.23,88.61,0.0,0.0,0.0,2018,5,29,23,0
16083,2018-05-30 0:00,23.19,68.16,22.39,21.87,73.41,21.93,20.78,78.42,21.28,17.97,90.51,0.0,0.0,0.0,2018,5,30,0,0
16085,2018-05-30 1:00,23.1,70.09,22.35,21.81,75.03,21.89,20.87,79.73,21.28,18.52,91.45,0.0,0.0,0.0,2018,5,30,1,0
16087,2018-05-30 2:00,23.0,71.46,22.31,21.69,77.26,21.78,20.81,80.37,21.24,18.58,92.55,0.0,0.0,0.0,2018,5,30,2,0
16089,2018-05-30 3:00,22.85,72.25,22.23,21.75,77.2,21.85,20.74,81.17,21.2,18.76,88.58,0.0,0.0,0.0,2018,5,30,3,0
16091,2018-05-30 4:00,22.73,71.4,22.23,21.72,76.07,21.58,20.78,80.1,21.2,18.85,86.78,0.0,0.0,0.0,2018,5,30,4,0
16093,2018-05-30 5:00,22.64,69.84,22.12,21.75,75.15,21.62,20.68,78.72,21.09,17.45,87.3,0.0,0.0,0.0,2018,5,30,5,0
16095,2018-05-30 6:00,22.48,71.67,22.0,21.84,74.18,21.89,20.68,77.32,21.16,18.12,90.23,0.0,0.0,0.0,2018,5,30,6,0
16097,2018-05-30 7:00,22.88,70.3,22.27,21.63,74.79,21.78,20.44,78.66,21.05,17.91,90.11,0.0,0.0,0.0,2018,5,30,7,0
16099,2018-05-30 8:00,22.48,71.21,22.04,21.75,74.36,21.55,20.5,78.82,21.05,17.75,89.9,0.0,0.0,0.0,2018,5,30,8,0
16101,2018-05-30 9:00,23.06,69.57,22.04,21.66,74.54,21.66,20.35,79.73,20.97,17.94,89.74,0.0,0.0,0.0,2018,5,30,9,0
16103,2018-05-30 10:00,23.4,68.86,22.12,22.06,73.69,21.55,20.78,78.91,21.16,19.16,83.3,0.0,0.0,0.0,2018,5,30,10,0
16105,2018-05-30 11:00,23.98,67.86,22.46,23.0,71.03,21.78,21.87,75.15,21.24,21.02,72.68,0.0,0.0,0.0,2018,5,30,11,0
16107,2018-05-30 12:00,24.53,66.54,22.61,23.77,68.41,21.89,22.76,72.16,21.39,21.23,73.26,0.0,0.0,0.0,2018,5,30,12,0
16109,2018-05-30 13:00,24.99,64.53,22.84,24.19,66.51,21.97,22.82,71.92,21.47,21.08,75.55,0.0,0.0,0.0,2018,5,30,13,0
16111,2018-05-30 14:00,25.2,61.32,22.84,24.9,62.58,22.12,23.37,68.41,21.62,20.59,73.87,0.0,0.0,0.0,2018,5,30,14,0
16113,2018-05-30 15:00,24.1,62.48,22.58,24.53,61.02,22.04,23.25,67.03,21.51,20.56,71.98,0.0,0.0,0.0,2018,5,30,15,0
16115,2018-05-30 16:00,22.94,62.79,22.23,23.64,60.29,22.12,22.76,64.32,21.39,19.22,74.66,0.0,0.0,0.0,2018,5,30,16,0
16117,2018-05-30 17:00,22.58,64.47,22.04,23.34,61.36,22.0,22.18,66.15,21.47,18.61,77.9,0.0,0.0,0.0,2018,5,30,17,0
16119,2018-05-30 18:00,22.97,62.03,22.27,23.55,60.26,22.0,21.75,66.91,21.47,18.33,76.95,0.0,0.0,0.0,2018,5,30,18,0
16121,2018-05-30 19:00,22.21,59.58,22.04,23.06,57.36,22.0,21.54,63.58,21.36,17.94,71.15,0.0,0.0,0.0,2018,5,30,19,0
16123,2018-05-30 20:00,21.81,56.84,21.78,22.64,57.05,22.04,21.32,62.0,21.2,17.75,70.39,0.0,0.0,0.0,2018,5,30,20,0
16125,2018-05-30 21:00,21.94,59.16,21.93,22.0,58.09,21.93,20.68,63.83,21.01,16.23,77.14,0.0,0.0,0.0,2018,5,30,21,0
16127,2018-05-30 22:00,21.69,59.19,21.78,21.51,58.36,21.85,20.13,63.77,21.05,15.62,78.69,0.0,0.0,0.0,2018,5,30,22,0
16129,2018-05-30 23:00,21.69,58.94,21.58,21.11,58.73,21.66,19.71,64.32,20.9,15.49,77.2,0.0,0.0,0.0,2018,5,30,23,0
16131,2018-05-31 0:00,21.42,58.42,21.58,20.78,59.28,21.58,19.4,64.56,20.82,15.13,78.39,0.0,0.0,0.0,2018,5,31,0,0
16133,2018-05-31 1:00,21.51,56.17,21.74,20.59,59.28,21.55,19.28,64.1,20.74,14.91,78.08,0.0,0.0,0.0,2018,5,31,1,0
16135,2018-05-31 2:00,21.51,55.53,21.62,20.26,59.13,21.51,18.85,64.13,20.67,14.64,77.78,0.0,0.0,0.0,2018,5,31,2,0
16137,2018-05-31 3:00,21.39,55.07,21.62,20.1,58.79,21.51,18.85,63.58,20.52,14.43,76.83,0.0,0.0,0.0,2018,5,31,3,0
16139,2018-05-31 4:00,21.2,56.68,21.39,20.1,58.49,21.36,18.79,63.71,20.52,14.7,75.73,0.0,0.0,0.0,2018,5,31,4,0
16141,2018-05-31 5:00,20.96,57.26,21.24,19.71,59.89,21.24,18.58,64.16,20.33,14.06,78.91,0.0,0.0,0.0,2018,5,31,5,0
16143,2018-05-31 6:00,21.05,55.22,21.24,19.28,61.51,21.01,18.15,66.3,20.25,15.22,80.46,0.0,0.0,0.0,2018,5,31,6,0
16145,2018-05-31 7:00,21.29,55.31,21.24,19.95,60.38,21.09,18.91,65.17,20.29,17.81,67.92,0.0,0.0,0.0,2018,5,31,7,0
16147,2018-05-31 8:00,21.6,56.01,21.43,20.87,58.0,21.2,20.1,61.45,20.48,21.94,52.69,0.0,0.0,0.0,2018,5,31,8,0
16149,2018-05-31 9:00,22.24,55.16,21.39,21.94,55.16,21.36,21.02,59.4,20.67,24.5,45.63,0.0,0.0,0.0,2018,5,31,9,0
16151,2018-05-31 10:00,23.13,52.84,21.74,22.61,53.94,21.51,21.36,58.52,20.67,23.28,47.53,0.0,0.0,0.0,2018,5,31,10,0
16153,2018-05-31 11:00,23.71,50.85,22.0,23.16,51.86,21.66,21.63,56.81,20.67,21.51,52.5,0.0,0.0,0.0,2018,5,31,11,0
16155,2018-05-31 12:00,24.35,47.95,22.12,23.86,49.24,21.66,22.58,52.5,20.97,22.55,48.63,0.0,0.0,0.0,2018,5,31,12,0
16157,2018-05-31 13:00,25.38,44.72,22.46,24.47,46.28,21.81,23.0,51.89,21.01,21.87,50.21,0.0,0.0,0.0,2018,5,31,13,0
16159,2018-05-31 14:00,25.38,45.33,22.77,24.8,46.73,21.81,23.19,52.75,21.2,21.54,56.26,0.0,0.0,0.0,2018,5,31,14,0
16161,2018-05-31 15:00,25.72,44.02,22.96,24.77,47.13,22.0,23.37,52.26,21.28,21.81,53.11,0.0,0.0,0.0,2018,5,31,15,0
16163,2018-05-31 16:00,25.87,44.41,22.84,24.87,47.25,22.08,23.52,52.63,21.47,22.12,54.21,0.0,0.0,0.0,2018,5,31,16,0
16165,2018-05-31 17:00,25.75,46.34,22.88,24.8,48.29,22.16,23.64,52.84,21.47,22.18,53.82,0.0,0.0,0.0,2018,5,31,17,0
16167,2018-05-31 18:00,25.48,46.76,23.03,24.77,47.92,22.12,23.83,51.74,21.58,22.67,53.6,0.0,0.0,0.0,2018,5,31,18,0
16169,2018-05-31 19:00,25.48,44.54,23.22,24.56,47.1,22.16,23.77,49.3,21.66,22.58,48.78,0.0,0.0,0.0,2018,5,31,19,0
16171,2018-05-31 20:00,25.17,47.56,23.07,24.5,48.23,22.23,23.4,53.11,21.55,21.36,57.17,0.0,0.0,0.0,2018,5,31,20,0
16173,2018-05-31 21:00,24.87,51.37,22.96,23.89,52.38,22.08,22.73,56.5,21.51,20.62,59.74,0.0,0.0,0.0,2018,5,31,21,0
16175,2018-05-31 22:00,24.65,47.56,22.96,23.86,50.4,22.23,22.67,53.88,21.43,20.38,56.41,0.0,0.0,0.0,2018,5,31,22,0
16177,2018-05-31 23:00,24.32,49.45,22.88,22.97,54.98,22.08,21.81,59.62,21.36,18.15,71.52,0.0,0.0,0.0,2018,5,31,23,0
16179,2018-06-01 0:00,24.1,52.41,22.73,22.55,57.2,22.16,21.36,61.26,21.32,17.6,73.02,0.0,0.0,0.0,2018,6,1,0,0
16181,2018-06-01 1:00,23.64,56.23,22.58,21.9,62.03,21.93,21.02,65.78,21.13,17.23,80.43,0.0,0.0,0.0,2018,6,1,1,0
16183,2018-06-01 2:00,23.19,56.72,22.54,21.51,62.55,21.66,20.53,65.48,21.09,16.93,77.69,0.0,0.0,0.0,2018,6,1,2,0
16185,2018-06-01 3:00,22.91,57.57,22.31,21.02,64.5,21.74,19.98,69.2,21.01,16.81,81.44,0.0,0.0,0.0,2018,6,1,3,0
16187,2018-06-01 4:00,22.73,58.61,22.39,20.71,65.87,21.74,20.01,68.93,20.86,16.59,81.84,0.0,0.0,0.0,2018,6,1,4,0
16189,2018-06-01 5:00,22.36,59.25,22.27,20.41,67.0,21.66,19.77,69.9,20.86,16.11,83.97,0.0,0.0,0.0,2018,6,1,5,0
16191,2018-06-01 6:00,22.18,60.35,22.08,20.2,68.19,21.51,19.4,71.95,20.78,17.33,82.91,0.0,0.0,0.0,2018,6,1,6,0
16193,2018-06-01 7:00,22.21,60.26,22.12,20.81,64.71,21.51,20.04,66.79,20.78,21.81,59.28,0.0,0.0,0.0,2018,6,1,7,0
16195,2018-06-01 8:00,22.73,59.49,22.23,21.81,62.85,21.66,20.93,66.36,20.9,22.45,59.55,0.0,0.0,0.0,2018,6,1,8,0
16197,2018-06-01 9:00,23.4,58.12,22.31,22.61,58.85,21.74,21.81,61.14,21.13,24.65,48.53,0.0,0.0,0.0,2018,6,1,9,0
16199,2018-06-01 10:00,24.13,55.68,22.42,23.37,56.5,21.66,22.76,57.45,21.24,26.24,44.29,0.0,0.0,0.0,2018,6,1,10,0
16201,2018-06-01 11:00,25.05,53.54,22.54,24.35,53.79,21.85,23.83,55.16,21.43,26.12,45.88,0.0,0.0,0.0,2018,6,1,11,0
16203,2018-06-01 12:00,25.96,46.31,22.77,25.35,49.51,22.12,24.93,48.17,21.62,27.43,36.45,0.0,0.0,0.0,2018,6,1,12,0
16205,2018-06-01 13:00,26.7,39.47,23.15,26.18,43.93,22.08,25.48,43.93,21.74,27.0,36.81,0.0,0.0,0.0,2018,6,1,13,0
16207,2018-06-01 14:00,27.25,37.18,23.3,26.51,40.17,22.39,26.21,41.82,22.0,27.09,37.33,0.0,0.0,0.0,2018,6,1,14,0
16209,2018-06-01 15:00,27.34,38.06,23.26,26.76,40.42,22.46,26.36,41.33,22.08,26.45,39.01,0.0,0.0,0.0,2018,6,1,15,0
16211,2018-06-01 16:00,27.49,36.17,23.42,26.94,37.91,22.73,26.48,38.86,22.08,26.24,34.13,0.0,0.0,0.0,2018,6,1,16,0
16213,2018-06-01 17:00,27.37,35.96,23.57,26.82,37.42,22.65,26.36,37.58,22.31,25.84,35.35,0.0,0.0,0.0,2018,6,1,17,0
16215,2018-06-01 18:00,27.31,31.75,24.18,26.76,34.22,22.69,26.09,35.96,22.42,25.02,36.02,0.0,0.0,0.0,2018,6,1,18,0
16217,2018-06-01 19:00,27.09,31.17,24.41,26.54,33.09,22.73,25.51,34.8,22.39,24.22,34.13,0.0,0.0,0.0,2018,6,1,19,0
16219,2018-06-01 20:00,26.48,30.49,24.29,26.18,32.08,22.96,24.87,34.49,22.39,23.19,34.98,0.0,0.0,0.0,2018,6,1,20,0
16221,2018-06-01 21:00,25.84,36.2,24.26,25.54,35.04,23.0,24.47,38.92,22.31,22.27,42.22,0.0,0.0,0.0,2018,6,1,21,0
16223,2018-06-01 22:00,25.48,39.47,24.22,25.02,38.92,22.88,23.71,44.05,22.27,21.14,52.35,0.0,0.0,0.0,2018,6,1,22,0
16225,2018-06-01 23:00,25.11,41.67,23.99,24.22,42.52,23.0,23.4,45.33,22.35,19.92,52.35,0.0,0.0,0.0,2018,6,1,23,0
16227,2018-06-02 0:00,24.9,41.48,23.91,23.55,43.96,22.88,22.55,46.83,22.12,18.94,54.46,0.0,0.0,0.0,2018,6,2,0,0
16229,2018-06-02 1:00,24.53,41.82,23.8,22.88,45.42,22.77,21.78,48.41,22.04,18.21,56.5,0.0,0.0,0.0,2018,6,2,1,0
16231,2018-06-02 2:00,24.16,43.1,23.8,22.42,47.59,22.65,21.39,51.43,21.97,17.11,67.95,0.0,0.0,0.0,2018,6,2,2,0
16233,2018-06-02 3:00,23.83,44.81,23.57,21.9,50.4,22.69,20.93,54.3,21.81,16.81,70.51,0.0,0.0,0.0,2018,6,2,3,0
16235,2018-06-02 4:00,23.55,47.01,23.45,21.78,48.72,22.65,20.87,51.71,21.81,16.96,68.71,0.0,0.0,0.0,2018,6,2,4,0
16237,2018-06-02 5:00,23.16,47.92,23.3,21.02,54.76,22.58,19.89,59.65,21.55,15.65,75.37,0.0,0.0,0.0,2018,6,2,5,0
16239,2018-06-02 6:00,22.82,50.61,23.19,20.56,56.65,22.16,19.95,59.58,21.51,17.75,72.53,0.0,0.0,0.0,2018,6,2,6,0
16241,2018-06-02 7:00,22.85,50.31,23.11,21.42,53.6,22.16,20.74,54.85,21.66,21.29,48.75,0.0,0.0,0.0,2018,6,2,7,0
16243,2018-06-02 8:00,23.34,45.7,23.22,22.36,47.86,22.42,21.87,48.93,21.74,25.81,35.74,0.0,0.0,0.0,2018,6,2,8,0
16245,2018-06-02 9:00,24.04,44.29,23.57,23.34,42.74,22.65,22.94,42.46,22.04,27.06,30.34,0.0,0.0,0.0,2018,6,2,9,0
16247,2018-06-02 10:00,24.87,40.05,23.68,24.38,39.22,22.77,23.77,41.51,22.12,27.67,32.23,0.0,0.0,0.0,2018,6,2,10,0
16249,2018-06-02 11:00,25.72,35.01,23.99,25.17,37.06,22.84,24.71,39.04,22.31,27.4,33.0,0.0,0.0,0.0,2018,6,2,11,0
16251,2018-06-02 12:00,26.48,32.51,24.03,25.9,34.16,23.07,25.38,33.85,22.5,26.51,27.59,0.0,0.0,0.0,2018,6,2,12,0
16253,2018-06-02 13:00,27.16,30.59,24.45,26.7,31.17,23.26,26.09,32.26,22.58,26.18,30.31,0.0,0.0,0.0,2018,6,2,13,0
16255,2018-06-02 14:00,27.49,29.61,24.45,26.85,30.89,23.42,26.39,31.29,22.92,25.6,29.91,0.0,0.0,0.0,2018,6,2,14,0
16257,2018-06-02 15:00,28.01,29.06,24.87,27.4,30.31,23.38,26.61,32.81,22.88,25.51,33.24,0.0,0.0,0.0,2018,6,2,15,0
16259,2018-06-02 16:00,28.13,31.75,24.94,27.16,32.39,23.53,26.39,35.81,23.0,24.26,38.4,0.0,0.0,0.0,2018,6,2,16,0
16261,2018-06-02 17:00,28.16,33.55,25.29,26.97,34.83,23.49,25.78,38.06,22.96,23.34,40.72,0.0,0.0,0.0,2018,6,2,17,0
16263,2018-06-02 18:00,27.64,32.97,25.02,26.51,35.35,23.61,25.08,39.87,22.88,22.52,43.32,0.0,0.0,0.0,2018,6,2,18,0
16265,2018-06-02 19:00,26.7,35.56,24.83,26.24,36.39,23.53,24.59,42.4,22.84,21.9,47.53,0.0,0.0,0.0,2018,6,2,19,0
16267,2018-06-02 20:00,25.78,38.8,24.48,25.72,38.03,23.53,24.1,42.46,22.84,21.63,44.87,0.0,0.0,0.0,2018,6,2,20,0
16269,2018-06-02 21:00,25.66,38.43,24.56,24.87,41.58,23.53,23.68,45.36,22.81,20.5,54.61,0.0,0.0,0.0,2018,6,2,21,0
16271,2018-06-02 22:00,25.72,37.55,24.64,24.35,42.7,23.34,23.25,47.34,22.77,19.77,56.99,0.0,0.0,0.0,2018,6,2,22,0
16273,2018-06-02 23:00,25.35,46.21,24.33,23.46,50.12,23.38,22.24,53.63,22.69,18.73,64.96,0.0,0.0,0.0,2018,6,2,23,0
16275,2018-06-03 0:00,24.87,50.12,24.26,22.76,55.31,23.15,21.72,60.07,22.61,18.21,73.87,0.0,0.0,0.0,2018,6,3,0,0
16277,2018-06-03 1:00,24.41,53.17,24.03,22.24,59.92,23.03,21.45,62.67,22.46,17.51,78.48,0.0,0.0,0.0,2018,6,3,1,0
16279,2018-06-03 2:00,23.95,55.04,23.84,21.57,62.97,22.73,20.93,64.5,22.27,16.68,81.41,0.0,0.0,0.0,2018,6,3,2,0
16281,2018-06-03 3:00,23.58,55.77,23.8,21.17,63.95,22.69,20.38,66.58,22.12,16.38,81.35,0.0,0.0,0.0,2018,6,3,3,0
16283,2018-06-03 4:00,23.25,56.2,23.61,20.74,65.23,22.61,19.92,67.03,21.97,16.17,81.99,0.0,0.0,0.0,2018,6,3,4,0
16285,2018-06-03 5:00,22.91,56.14,23.45,20.35,64.62,22.42,19.55,67.58,21.78,16.44,76.89,0.0,0.0,0.0,2018,6,3,5,0
16287,2018-06-03 6:00,22.82,56.41,23.42,20.26,65.63,22.42,19.52,68.47,21.7,16.35,80.43,0.0,0.0,0.0,2018,6,3,6,0
16289,2018-06-03 7:00,22.7,57.33,23.38,20.62,65.32,22.35,19.98,68.22,21.74,19.58,67.19,0.0,0.0,0.0,2018,6,3,7,0
16291,2018-06-03 8:00,23.13,58.73,23.42,21.9,62.64,22.39,21.26,65.2,21.93,22.76,55.95,0.0,0.0,0.0,2018,6,3,8,0
16293,2018-06-03 9:00,23.71,56.56,23.49,22.88,58.97,22.61,22.48,60.81,22.19,24.87,47.99,0.0,0.0,0.0,2018,6,3,9,0
16295,2018-06-03 10:00,24.41,52.56,23.68,23.77,54.27,22.77,23.49,53.3,22.35,27.61,36.87,0.0,0.0,0.0,2018,6,3,10,0
16297,2018-06-03 11:00,25.32,43.62,23.91,24.71,45.63,23.15,24.68,43.16,22.58,28.01,31.26,0.0,0.0,0.0,2018,6,3,11,0
16299,2018-06-03 12:00,26.51,37.94,24.41,25.9,38.8,23.34,25.75,35.68,22.73,28.93,25.09,0.0,0.0,0.0,2018,6,3,12,0
16301,2018-06-03 13:00,27.46,33.46,24.52,26.76,34.1,23.53,26.48,28.63,22.88,28.19,20.7,0.0,0.0,0.0,2018,6,3,13,0
16303,2018-06-03 14:00,28.04,29.43,24.83,26.97,30.19,23.61,26.7,35.65,23.07,26.85,27.01,0.0,0.0,0.0,2018,6,3,14,0
16305,2018-06-03 15:00,28.35,27.35,25.02,27.4,30.07,23.76,27.06,32.02,23.45,27.25,28.14,0.0,0.0,0.0,2018,6,3,15,0
16307,2018-06-03 16:00,28.44,29.82,24.98,27.64,31.41,23.87,27.16,32.69,23.38,26.58,30.25,0.0,0.0,0.0,2018,6,3,16,0
16309,2018-06-03 17:00,28.35,28.97,25.21,27.61,29.33,23.8,26.91,31.01,23.57,25.81,30.95,0.0,0.0,0.0,2018,6,3,17,0
16311,2018-06-03 18:00,28.16,28.72,25.36,27.4,29.55,23.91,26.54,32.66,23.68,25.45,31.65,0.0,0.0,0.0,2018,6,3,18,0
16313,2018-06-03 19:00,27.98,29.27,25.36,27.0,30.49,23.84,26.24,33.79,23.53,24.96,34.07,0.0,0.0,0.0,2018,6,3,19,0
16315,2018-06-03 20:00,27.8,31.44,25.17,26.76,31.81,24.03,26.06,33.88,23.49,24.68,34.58,0.0,0.0,0.0,2018,6,3,20,0
16317,2018-06-03 21:00,27.46,33.64,25.29,26.61,34.07,23.99,25.29,36.94,23.42,23.16,38.19,0.0,0.0,0.0,2018,6,3,21,0
16319,2018-06-03 22:00,26.97,36.26,25.32,25.96,37.15,23.91,24.59,42.83,23.3,21.84,53.14,0.0,0.0,0.0,2018,6,3,22,0
16321,2018-06-03 23:00,26.76,33.76,25.36,25.63,36.78,23.99,24.19,39.38,23.34,21.51,39.68,0.0,0.0,0.0,2018,6,3,23,0
16323,2018-06-04 0:00,26.21,42.52,25.09,25.02,44.08,23.87,23.34,48.81,23.22,20.1,60.13,0.0,0.0,0.0,2018,6,4,0,0
16325,2018-06-04 1:00,25.66,43.25,24.83,24.29,46.09,23.84,22.97,49.94,23.11,19.43,58.76,0.0,0.0,0.0,2018,6,4,1,0
16327,2018-06-04 2:00,25.02,44.87,24.71,23.58,48.35,23.8,22.42,51.04,23.0,19.13,60.56,0.0,0.0,0.0,2018,6,4,2,0
16329,2018-06-04 3:00,24.5,47.01,24.45,22.91,50.85,23.64,21.69,54.7,22.84,18.06,64.62,0.0,0.0,0.0,2018,6,4,3,0
16331,2018-06-04 4:00,24.32,49.11,24.45,22.36,55.89,23.53,21.02,63.0,22.58,17.63,75.09,0.0,0.0,0.0,2018,6,4,4,0
16333,2018-06-04 5:00,23.98,52.32,24.48,21.94,58.58,23.64,20.78,61.75,22.73,17.48,71.28,0.0,0.0,0.0,2018,6,4,5,0
16335,2018-06-04 6:00,23.55,51.83,24.14,21.66,58.12,23.3,20.53,62.48,22.54,17.39,72.34,0.0,0.0,0.0,2018,6,4,6,0
16337,2018-06-04 7:00,23.61,53.6,24.1,22.18,58.3,23.26,21.14,61.87,22.58,20.38,63.31,0.0,0.0,0.0,2018,6,4,7,0
16339,2018-06-04 8:00,23.92,55.28,24.06,22.76,58.73,23.53,21.9,60.62,22.69,21.63,61.2,0.0,0.0,0.0,2018,6,4,8,0
16341,2018-06-04 9:00,24.44,54.46,24.14,23.68,56.56,23.53,23.0,57.84,22.88,24.9,48.41,0.0,0.0,0.0,2018,6,4,9,0
16343,2018-06-04 10:00,25.29,49.33,24.48,24.71,51.89,23.84,23.89,56.96,22.96,26.27,49.42,0.0,0.0,0.0,2018,6,4,10,0
